food_name,constituent_name,constituent_smiles,constituent_category,description
Corn chip,Calcium,[Ca++],FoodDB,Calcium found in Corn chip
Corn chip,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Corn chip
Corn chip,Potassium,[K+],FoodDB,Potassium found in Corn chip
Corn chip,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Corn chip
Corn chip,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Corn chip
Corn chip,Zinc,[Zn],FoodDB,Zinc found in Corn chip
Corn chip,Starch,OCC1OC(O)C(O)C(O)C1O,FoodDB,Starch found in Corn chip
Corn chip,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Corn chip
Corn chip,Copper,[Cu],FoodDB,Copper found in Corn chip
Corn grits,Iron,[Fe],FoodDB,Iron found in Corn grits
Corn grits,Sodium,[Na],FoodDB,Sodium found in Corn grits
Corn grits,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Corn grits
Corn grits,Calcium,[Ca++],FoodDB,Calcium found in Corn grits
Corn grits,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Corn grits
Corn grits,Potassium,[K+],FoodDB,Potassium found in Corn grits
Corn grits,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Corn grits
Corn grits,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Corn grits
Corn grits,Zinc,[Zn],FoodDB,Zinc found in Corn grits
Corn grits,Starch,OCC1OC(O)C(O)C(O)C1O,FoodDB,Starch found in Corn grits
Corn grits,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Corn grits
Corn grits,Copper,[Cu],FoodDB,Copper found in Corn grits
Corn salad,Iron,[Fe],FoodDB,Iron found in Corn salad
Corn salad,Sodium,[Na],FoodDB,Sodium found in Corn salad
Corn salad,Calcium,[Ca++],FoodDB,Calcium found in Corn salad
Corn salad,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Corn salad
Corn salad,Potassium,[K+],FoodDB,Potassium found in Corn salad
Corn salad,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Corn salad
Corn salad,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Corn salad
Corn salad,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Corn salad
Corn salad,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Corn salad
Corn salad,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Corn salad
Corn salad,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Corn salad
Corn salad,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in Corn salad
Cornbread,Iron,[Fe],FoodDB,Iron found in Cornbread
Cornbread,Sodium,[Na],FoodDB,Sodium found in Cornbread
Cornbread,Calcium,[Ca++],FoodDB,Calcium found in Cornbread
Cornbread,Potassium,[K+],FoodDB,Potassium found in Cornbread
Cornbread,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cornbread
Cornbread,Zinc,[Zn],FoodDB,Zinc found in Cornbread
Cornbread,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Cornbread
Cornbread,Copper,[Cu],FoodDB,Copper found in Cornbread
Cornbread,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Cornbread
Cornbread,Choline,C[N+](C)(C)CCO,FoodDB,Choline found in Cornbread
Cornbread,Glycine,NCC(O)=O,FoodDB,Glycine found in Cornbread
Cornbread,Selenium,[Se],FoodDB,Selenium found in Cornbread
Cornmint,Iron,[Fe],FoodDB,Iron found in Cornmint
Cornmint,Sodium,[Na],FoodDB,Sodium found in Cornmint
Cornmint,Calcium,[Ca++],FoodDB,Calcium found in Cornmint
Cornmint,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Cornmint
Cornmint,Potassium,[K+],FoodDB,Potassium found in Cornmint
Cornmint,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Cornmint
Cornmint,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Cornmint
Cornmint,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Cornmint
Cornmint,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Cornmint
Cornmint,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Cornmint
Cornmint,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in Cornmint
Cornmint,dTDP-Î±-D-glucose,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP([O-])(=O)OP(O)(=O)O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)N1C=C(C)C([O-])=NC1=O,FoodDB,dTDP-Î±-D-glucose found in Cornmint
Cottonseed,Iron,[Fe],FoodDB,Iron found in Cottonseed
Cottonseed,Sodium,[Na],FoodDB,Sodium found in Cottonseed
Cottonseed,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Cottonseed
Cottonseed,Calcium,[Ca++],FoodDB,Calcium found in Cottonseed
Cottonseed,Potassium,[K+],FoodDB,Potassium found in Cottonseed
Cottonseed,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Cottonseed
Cottonseed,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Cottonseed
Cottonseed,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cottonseed
Cottonseed,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Cottonseed
Cottonseed,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Cottonseed
Cottonseed,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Cottonseed
Cottonseed,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Cottonseed
Couscous,Iron,[Fe],FoodDB,Iron found in Couscous
Couscous,Sodium,[Na],FoodDB,Sodium found in Couscous
Couscous,Calcium,[Ca++],FoodDB,Calcium found in Couscous
Couscous,Potassium,[K+],FoodDB,Potassium found in Couscous
Couscous,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Couscous
Couscous,Zinc,[Zn],FoodDB,Zinc found in Couscous
Couscous,Copper,[Cu],FoodDB,Copper found in Couscous
Couscous,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Couscous
Couscous,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Couscous
Couscous,Glycine,NCC(O)=O,FoodDB,Glycine found in Couscous
Couscous,Choline,C[N+](C)(C)CCO,FoodDB,Choline found in Couscous
Couscous,Thiamine,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,FoodDB,Thiamine found in Couscous
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Iron,[Fe],FoodDB,"Iron found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Sodium,[Na],FoodDB,"Sodium found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,"Sucrose found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Calcium,[Ca++],FoodDB,"Calcium found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,"D-Glucose found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Potassium,[K+],FoodDB,"Potassium found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,"D-Fructose found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,"Folic acid found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Malic acid,OC(CC(O)=O)C(O)=O,FoodDB,"Malic acid found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Zinc,[Zn],FoodDB,"Zinc found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Urea,NC(N)=O,FoodDB,"Urea found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 0% fat",Lead,[Pb++],FoodDB,"Lead found in Cow milk, pasteurized, vitamin A + D added, 0% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Iron,[Fe],FoodDB,"Iron found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Sodium,[Na],FoodDB,"Sodium found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,"Sucrose found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Calcium,[Ca++],FoodDB,"Calcium found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,"D-Glucose found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Potassium,[K+],FoodDB,"Potassium found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,"D-Fructose found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,"Folic acid found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Malic acid,OC(CC(O)=O)C(O)=O,FoodDB,"Malic acid found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Zinc,[Zn],FoodDB,"Zinc found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Urea,NC(N)=O,FoodDB,"Urea found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 1% fat",Lead,[Pb++],FoodDB,"Lead found in Cow milk, pasteurized, vitamin A + D added, 1% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Iron,[Fe],FoodDB,"Iron found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Sodium,[Na],FoodDB,"Sodium found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,"Sucrose found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Calcium,[Ca++],FoodDB,"Calcium found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,"D-Glucose found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Potassium,[K+],FoodDB,"Potassium found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,"D-Fructose found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,"Folic acid found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Malic acid,OC(CC(O)=O)C(O)=O,FoodDB,"Malic acid found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Zinc,[Zn],FoodDB,"Zinc found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Urea,NC(N)=O,FoodDB,"Urea found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin A + D added, 2% fat",Lead,[Pb++],FoodDB,"Lead found in Cow milk, pasteurized, vitamin A + D added, 2% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Iron,[Fe],FoodDB,"Iron found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Sodium,[Na],FoodDB,"Sodium found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,"Sucrose found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Calcium,[Ca++],FoodDB,"Calcium found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,"D-Glucose found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Potassium,[K+],FoodDB,"Potassium found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,"D-Fructose found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,"Folic acid found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Malic acid,OC(CC(O)=O)C(O)=O,FoodDB,"Malic acid found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Zinc,[Zn],FoodDB,"Zinc found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Urea,NC(N)=O,FoodDB,"Urea found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
"Cow milk, pasteurized, vitamin D added, 3.25% fat",Lead,[Pb++],FoodDB,"Lead found in Cow milk, pasteurized, vitamin D added, 3.25% fat"
Cowpea,Iron,[Fe],FoodDB,Iron found in Cowpea
Cowpea,Sodium,[Na],FoodDB,Sodium found in Cowpea
Cowpea,Calcium,[Ca++],FoodDB,Calcium found in Cowpea
Cowpea,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Cowpea
Cowpea,Potassium,[K+],FoodDB,Potassium found in Cowpea
Cowpea,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Cowpea
Cowpea,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cowpea
Cowpea,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Cowpea
Cowpea,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Cowpea
Cowpea,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Cowpea
Cowpea,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Cowpea
Cowpea,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Cowpea
Crab,Iron,[Fe],FoodDB,Iron found in Crab
Crab,Sodium,[Na],FoodDB,Sodium found in Crab
Crab,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Crab
Crab,Calcium,[Ca++],FoodDB,Calcium found in Crab
Crab,Potassium,[K+],FoodDB,Potassium found in Crab
Crab,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Crab
Crab,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Crab
Crab,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Crab
Crab,Zinc,[Zn],FoodDB,Zinc found in Crab
Crab,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Crab
Crab,Copper,[Cu],FoodDB,Copper found in Crab
Crab,Iodine,II,FoodDB,Iodine found in Crab
Cracker,Iron,[Fe],FoodDB,Iron found in Cracker
Cracker,Sodium,[Na],FoodDB,Sodium found in Cracker
Cracker,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Cracker
Cracker,Calcium,[Ca++],FoodDB,Calcium found in Cracker
Cracker,Potassium,[K+],FoodDB,Potassium found in Cracker
Cracker,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Cracker
Cracker,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cracker
Cracker,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Cracker
Cracker,Zinc,[Zn],FoodDB,Zinc found in Cracker
Cracker,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Cracker
Cracker,Copper,[Cu],FoodDB,Copper found in Cracker
Cracker,Iodine,II,FoodDB,Iodine found in Cracker
Crayfish,Iron,[Fe],FoodDB,Iron found in Crayfish
Crayfish,Sodium,[Na],FoodDB,Sodium found in Crayfish
Crayfish,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Crayfish
Crayfish,Calcium,[Ca++],FoodDB,Calcium found in Crayfish
Crayfish,Potassium,[K+],FoodDB,Potassium found in Crayfish
Crayfish,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Crayfish
Crayfish,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Crayfish
Crayfish,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Crayfish
Crayfish,Zinc,[Zn],FoodDB,Zinc found in Crayfish
Crayfish,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Crayfish
Crayfish,Copper,[Cu],FoodDB,Copper found in Crayfish
Crayfish,Iodine,II,FoodDB,Iodine found in Crayfish
Cream,Iron,[Fe],FoodDB,Iron found in Cream
Cream,Sodium,[Na],FoodDB,Sodium found in Cream
Cream,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Cream
Cream,Calcium,[Ca++],FoodDB,Calcium found in Cream
Cream,Potassium,[K+],FoodDB,Potassium found in Cream
Cream,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Cream
Cream,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cream
Cream,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Cream
Cream,Zinc,[Zn],FoodDB,Zinc found in Cream
Cream,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Cream
Cream,Copper,[Cu],FoodDB,Copper found in Cream
Cream,Iodine,II,FoodDB,Iodine found in Cream
Cream substitute,Iron,[Fe],FoodDB,Iron found in Cream substitute
Cream substitute,Sodium,[Na],FoodDB,Sodium found in Cream substitute
Cream substitute,Calcium,[Ca++],FoodDB,Calcium found in Cream substitute
Cream substitute,Potassium,[K+],FoodDB,Potassium found in Cream substitute
Cream substitute,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Cream substitute
Cream substitute,Zinc,[Zn],FoodDB,Zinc found in Cream substitute
Cream substitute,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Cream substitute
Cream substitute,Copper,[Cu],FoodDB,Copper found in Cream substitute
Cream substitute,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Cream substitute
Cream substitute,Choline,C[N+](C)(C)CCO,FoodDB,Choline found in Cream substitute
Cream substitute,Glycine,NCC(O)=O,FoodDB,Glycine found in Cream substitute
Cream substitute,Betaine,C[N+](C)(C)CC([O-])=O,FoodDB,Betaine found in Cream substitute
Crisp bread,Iron,[Fe],FoodDB,Iron found in Crisp bread
Crisp bread,Sodium,[Na],FoodDB,Sodium found in Crisp bread
Crisp bread,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Crisp bread
